date,hour,dow,fieldDeviceID,direction,speed,volume,density,latitude,longitude
22jan2011,23,6,EISENHOWER-E-3020,E,28.530252,1356,47.528496,41.87377,-87.72299
22jan2011,23,6,EISENHOWER-W-3113,W,28.72365,1044,36.346355,41.87414,-87.72112
22jan2011,22,6,EISENHOWER-E-3020,E,27.112026,1164,42.932976,41.87377,-87.72299
22jan2011,22,6,EISENHOWER-W-3113,W,27.740143,1644,59.264294,41.87414,-87.72112
22jan2011,21,6,EISENHOWER-E-3020,E,27.77149,1248,44.938171,41.87377,-87.72299
22jan2011,21,6,EISENHOWER-W-3113,W,29.462286,912,30.954828,41.87414,-87.72112
22jan2011,20,6,EISENHOWER-E-3020,E,26.553284,1248,46.999836,41.87377,-87.72299
22jan2011,20,6,EISENHOWER-W-3113,W,29.058945,1020,35.101067,41.87414,-87.72112
22jan2011,19,6,EISENHOWER-E-3020,E,25.468752,1452,57.01104,41.87377,-87.72299
22jan2011,19,6,EISENHOWER-W-3113,W,28.35812,1224,43.162239,41.87414,-87.72112
22jan2011,18,6,EISENHOWER-E-3020,E,26.114103,1536,58.81879,41.87377,-87.72299
22jan2011,18,6,EISENHOWER-W-3113,W,27.269499,1548,56.76672,41.87414,-87.72112
22jan2011,17,6,EISENHOWER-E-3020,E,26.363598,1512,57.351807,41.87377,-87.72299
22jan2011,17,6,EISENHOWER-W-3113,W,26.558338,1488,56.027603,41.87414,-87.72112
22jan2011,16,6,EISENHOWER-E-3020,E,27.366442,1560,57.004124,41.87377,-87.72299
22jan2011,16,6,EISENHOWER-W-3113,W,27.636282,1656,59.92123,41.87414,-87.72112
22jan2011,15,6,EISENHOWER-E-3020,E,27.218624,1716,63.045067,41.87377,-87.72299
22jan2011,15,6,EISENHOWER-W-3113,W,28.70388,1500,52.257744,41.87414,-87.72112
22jan2011,14,6,EISENHOWER-E-3020,E,27.835302,1332,47.852901,41.87377,-87.72299
22jan2011,14,6,EISENHOWER-W-3113,W,28.62234,1644,57.437653,41.87414,-87.72112
22jan2011,13,6,EISENHOWER-E-3020,E,28.053574,1200,42.775299,41.87377,-87.72299
22jan2011,13,6,EISENHOWER-W-3113,W,29.020689,1608,55.408745,41.87414,-87.72112
22jan2011,12,6,EISENHOWER-E-3020,E,26.838985,1476,54.994629,41.87377,-87.72299
22jan2011,12,6,EISENHOWER-W-3113,W,29.04026,1404,48.346676,41.87414,-87.72112
22jan2011,11,6,EISENHOWER-E-3020,E,26.970198,1584,58.731495,41.87377,-87.72299
22jan2011,11,6,EISENHOWER-W-3113,W,30.38728,1200,39.490208,41.87414,-87.72112
22jan2011,10,6,EISENHOWER-E-3020,E,27.032537,1404,51.937412,41.87377,-87.72299
22jan2011,10,6,EISENHOWER-W-3113,W,27.679132,1320,47.689358,41.87414,-87.72112
22jan2011,9,6,EISENHOWER-E-3020,E,25.9037,1224,47.251938,41.87377,-87.72299
22jan2011,9,6,EISENHOWER-W-3113,W,28.560144,1164,40.756096,41.87414,-87.72112
22jan2011,8,6,EISENHOWER-E-3020,E,27.102373,1176,43.391033,41.87377,-87.72299
22jan2011,8,6,EISENHOWER-W-3113,W,28.910656,744,25.734455,41.87414,-87.72112
22jan2011,7,6,EISENHOWER-E-3020,E,28.283665,912,32.244759,41.87377,-87.72299
22jan2011,7,6,EISENHOWER-W-3113,W,29.230223,624,21.347767,41.87414,-87.72112
22jan2011,6,6,EISENHOWER-E-3020,E,28.273123,432,15.279529,41.87377,-87.72299
22jan2011,6,6,EISENHOWER-W-3113,W,30.503944,432,14.162103,41.87414,-87.72112
22jan2011,5,6,EISENHOWER-E-3020,E,29.779566,228,7.6562567,41.87377,-87.72299
22jan2011,5,6,EISENHOWER-W-3113,W,27.465708,300,10.922711,41.87414,-87.72112
22jan2011,4,6,EISENHOWER-E-3020,E,28.961351,204,7.0438704,41.87377,-87.72299
22jan2011,4,6,EISENHOWER-W-3113,W,31.133894,312,10.021233,41.87414,-87.72112
22jan2011,3,6,EISENHOWER-E-3020,E,28.898766,180,6.2286396,41.87377,-87.72299
22jan2011,3,6,EISENHOWER-W-3113,W,31.675539,240,7.5768247,41.87414,-87.72112
22jan2011,2,6,EISENHOWER-E-3020,E,31.486437,360,11.433495,41.87377,-87.72299
22jan2011,2,6,EISENHOWER-W-3113,W,30.782583,504,16.372894,41.87414,-87.72112
22jan2011,1,6,EISENHOWER-E-3020,E,30.019165,480,15.989785,41.87377,-87.72299
22jan2011,1,6,EISENHOWER-W-3113,W,28.89418,516,17.858267,41.87414,-87.72112
22jan2011,0,6,EISENHOWER-E-3020,E,30.125505,648,21.510014,41.87377,-87.72299
22jan2011,0,6,EISENHOWER-W-3113,W,29.114872,876,30.087715,41.87414,-87.72112
23jan2011,23,0,EISENHOWER-E-3020,E,29.79335,516,17.319302,41.87377,-87.72299
23jan2011,23,0,EISENHOWER-W-3113,W,29.495262,720,24.4107,41.87414,-87.72112
23jan2011,22,0,EISENHOWER-E-3020,E,28.22552,828,29.335155,41.87377,-87.72299
23jan2011,22,0,EISENHOWER-W-3113,W,29.363039,816,27.790039,41.87414,-87.72112
23jan2011,21,0,EISENHOWER-E-3020,E,29.913048,852,28.482553,41.87377,-87.72299
23jan2011,21,0,EISENHOWER-W-3113,W,29.300482,840,28.66847,41.87414,-87.72112
23jan2011,20,0,EISENHOWER-E-3020,E,27.677774,1128,40.754723,41.87377,-87.72299
23jan2011,20,0,EISENHOWER-W-3113,W,29.121048,1272,43.679749,41.87414,-87.72112
23jan2011,19,0,EISENHOWER-E-3020,E,27.338251,1224,44.772434,41.87377,-87.72299
23jan2011,19,0,EISENHOWER-W-3113,W,28.009722,1716,61.264442,41.87414,-87.72112
23jan2011,18,0,EISENHOWER-E-3020,E,27.196335,1296,47.653481,41.87377,-87.72299
23jan2011,18,0,EISENHOWER-W-3113,W,27.445646,1572,57.276844,41.87414,-87.72112
23jan2011,17,0,EISENHOWER-E-3020,E,28.5826,840,29.38851,41.87377,-87.72299
23jan2011,17,0,EISENHOWER-W-3113,W,30.231308,852,28.182703,41.87414,-87.72112
23jan2011,16,0,EISENHOWER-E-3020,E,28.251144,852,30.158072,41.87377,-87.72299
23jan2011,16,0,EISENHOWER-W-3113,W,29.536,1128,38.190681,41.87414,-87.72112
23jan2011,15,0,EISENHOWER-E-3020,E,29.022535,948,32.664272,41.87377,-87.72299
23jan2011,15,0,EISENHOWER-W-3113,W,30.262463,1116,36.877369,41.87414,-87.72112
23jan2011,14,0,EISENHOWER-E-3020,E,27.705103,1476,53.275383,41.87377,-87.72299
23jan2011,14,0,EISENHOWER-W-3113,W,28.557276,1872,65.552467,41.87414,-87.72112
23jan2011,13,0,EISENHOWER-E-3020,E,28.327696,1548,54.646168,41.87377,-87.72299
23jan2011,13,0,EISENHOWER-W-3113,W,28.208704,1536,54.451279,41.87414,-87.72112
23jan2011,12,0,EISENHOWER-E-3020,E,27.151548,1512,55.687431,41.87377,-87.72299
23jan2011,12,0,EISENHOWER-W-3113,W,30.15491,1176,38.998623,41.87414,-87.72112
23jan2011,11,0,EISENHOWER-E-3020,E,26.25753,1632,62.153599,41.87377,-87.72299
23jan2011,11,0,EISENHOWER-W-3113,W,29.993488,1176,39.208511,41.87414,-87.72112
23jan2011,10,0,EISENHOWER-E-3020,E,25.701355,1404,54.627472,41.87377,-87.72299
23jan2011,10,0,EISENHOWER-W-3113,W,30.141901,1008,33.441818,41.87414,-87.72112
23jan2011,9,0,EISENHOWER-E-3020,E,26.601278,1116,41.952873,41.87377,-87.72299
23jan2011,9,0,EISENHOWER-W-3113,W,28.086401,828,29.480459,41.87414,-87.72112
23jan2011,8,0,EISENHOWER-E-3020,E,25.602486,924,36.090244,41.87377,-87.72299
23jan2011,8,0,EISENHOWER-W-3113,W,24.50825,456,18.60598,41.87414,-87.72112
23jan2011,7,0,EISENHOWER-E-3020,E,23.848207,744,31.197313,41.87377,-87.72299
23jan2011,7,0,EISENHOWER-W-3113,W,21.527279,492,22.854723,41.87414,-87.72112
23jan2011,6,0,EISENHOWER-E-3020,E,26.575552,468,17.61017,41.87377,-87.72299
23jan2011,6,0,EISENHOWER-W-3113,W,20.992317,384,18.292406,41.87414,-87.72112
23jan2011,5,0,EISENHOWER-E-3020,E,25.561062,216,8.4503527,41.87377,-87.72299
23jan2011,5,0,EISENHOWER-W-3113,W,26.82679,264,9.840909,41.87414,-87.72112
23jan2011,4,0,EISENHOWER-E-3020,E,27.421625,156,5.6889405,41.87377,-87.72299
23jan2011,4,0,EISENHOWER-W-3113,W,30.96142,384,12.402532,41.87414,-87.72112
23jan2011,3,0,EISENHOWER-E-3020,E,33.662834,240,7.1295247,41.87377,-87.72299
23jan2011,3,0,EISENHOWER-W-3113,W,31.15798,456,14.635095,41.87414,-87.72112
23jan2011,2,0,EISENHOWER-E-3020,E,29.152237,456,15.642024,41.87377,-87.72299
23jan2011,2,0,EISENHOWER-W-3113,W,30.69541,480,15.637517,41.87414,-87.72112
23jan2011,1,0,EISENHOWER-E-3020,E,29.545391,528,17.870808,41.87377,-87.72299
23jan2011,1,0,EISENHOWER-W-3113,W,29.791573,708,23.76511,41.87414,-87.72112
23jan2011,0,0,EISENHOWER-E-3020,E,29.14674,888,30.46653,41.87377,-87.72299
23jan2011,0,0,EISENHOWER-W-3113,W,27.860174,936,33.596344,41.87414,-87.72112
24jan2011,23,1,EISENHOWER-E-3020,E,29.187483,588,20.145622,41.87377,-87.72299
24jan2011,23,1,EISENHOWER-W-3113,W,30.584888,648,21.186934,41.87414,-87.72112
24jan2011,22,1,EISENHOWER-E-3020,E,28.52527,732,25.661457,41.87377,-87.72299
24jan2011,22,1,EISENHOWER-W-3113,W,28.95193,1068,36.888733,41.87414,-87.72112
24jan2011,21,1,EISENHOWER-E-3020,E,28.120396,972,34.565659,41.87377,-87.72299
24jan2011,21,1,EISENHOWER-W-3113,W,28.644938,1068,37.284073,41.87414,-87.72112
24jan2011,20,1,EISENHOWER-E-3020,E,28.17619,1056,37.478451,41.87377,-87.72299
24jan2011,20,1,EISENHOWER-W-3113,W,28.03917,1092,38.945518,41.87414,-87.72112
24jan2011,19,1,EISENHOWER-E-3020,E,25.981976,1584,60.96534,41.87377,-87.72299
24jan2011,19,1,EISENHOWER-W-3113,W,27.408514,1356,49.473679,41.87414,-87.72112
24jan2011,18,1,EISENHOWER-E-3020,E,25.916714,1656,63.896988,41.87377,-87.72299
24jan2011,18,1,EISENHOWER-W-3113,W,23.929108,1668,69.705902,41.87414,-87.72112
24jan2011,17,1,EISENHOWER-E-3020,E,24.43721,1488,60.890747,41.87377,-87.72299
24jan2011,17,1,EISENHOWER-W-3113,W,23.030947,1728,75.02948,41.87414,-87.72112
24jan2011,16,1,EISENHOWER-E-3020,E,24.46607,1572,64.252251,41.87377,-87.72299
24jan2011,16,1,EISENHOWER-W-3113,W,13.152712,1548,117.69436,41.87414,-87.72112
24jan2011,15,1,EISENHOWER-E-3020,E,26.930866,1320,49.014393,41.87377,-87.72299
24jan2011,15,1,EISENHOWER-W-3113,W,26.27826,1788,68.041031,41.87414,-87.72112
24jan2011,14,1,EISENHOWER-E-3020,E,26.583399,1260,47.398003,41.87377,-87.72299
24jan2011,14,1,EISENHOWER-W-3113,W,27.050644,1584,58.556831,41.87414,-87.72112
24jan2011,13,1,EISENHOWER-E-3020,E,26.947079,1212,44.977047,41.87377,-87.72299
24jan2011,13,1,EISENHOWER-W-3113,W,27.037401,1356,50.152748,41.87414,-87.72112
24jan2011,12,1,EISENHOWER-E-3020,E,25.73578,1440,55.953228,41.87377,-87.72299
24jan2011,12,1,EISENHOWER-W-3113,W,27.257881,1272,46.665401,41.87414,-87.72112
24jan2011,11,1,EISENHOWER-E-3020,E,24.483692,1536,62.735638,41.87377,-87.72299
24jan2011,11,1,EISENHOWER-W-3113,W,27.644272,1272,46.013149,41.87414,-87.72112
24jan2011,10,1,EISENHOWER-E-3020,E,25.306587,1488,58.79892,41.87377,-87.72299
24jan2011,10,1,EISENHOWER-W-3113,W,27.99712,1176,42.004322,41.87414,-87.72112
24jan2011,9,1,EISENHOWER-E-3020,E,18.696796,1260,67.391228,41.87377,-87.72299
24jan2011,9,1,EISENHOWER-W-3113,W,22.299295,1512,67.804832,41.87414,-87.72112
24jan2011,8,1,EISENHOWER-E-3020,E,17.889864,1992,111.34797,41.87377,-87.72299
24jan2011,8,1,EISENHOWER-W-3113,W,11.173062,1332,119.21531,41.87414,-87.72112
24jan2011,7,1,EISENHOWER-E-3020,E,19.258913,2076,107.79424,41.87377,-87.72299
24jan2011,7,1,EISENHOWER-W-3113,W,27.109535,1572,57.986977,41.87414,-87.72112
24jan2011,6,1,EISENHOWER-E-3020,E,26.152916,1392,53.225422,41.87377,-87.72299
24jan2011,6,1,EISENHOWER-W-3113,W,28.81948,960,33.310802,41.87414,-87.72112
24jan2011,5,1,EISENHOWER-E-3020,E,27.426609,576,21.001503,41.87377,-87.72299
24jan2011,5,1,EISENHOWER-W-3113,W,27.815863,456,16.393524,41.87414,-87.72112
24jan2011,4,1,EISENHOWER-E-3020,E,28.189827,168,5.9595966,41.87377,-87.72299
24jan2011,4,1,EISENHOWER-W-3113,W,25.884436,264,10.199179,41.87414,-87.72112
24jan2011,3,1,EISENHOWER-E-3020,E,32.799694,60,1.8292854,41.87377,-87.72299
24jan2011,3,1,EISENHOWER-W-3113,W,26.708868,180,6.7393346,41.87414,-87.72112
24jan2011,2,1,EISENHOWER-E-3020,E,28.176247,84,2.9812346,41.87377,-87.72299
24jan2011,2,1,EISENHOWER-W-3113,W,29.784101,240,8.0579901,41.87414,-87.72112
24jan2011,1,1,EISENHOWER-E-3020,E,31.01677,144,4.6426497,41.87377,-87.72299
24jan2011,1,1,EISENHOWER-W-3113,W,27.451721,144,5.2455726,41.87414,-87.72112
24jan2011,0,1,EISENHOWER-E-3020,E,28.158865,204,7.2446103,41.87377,-87.72299
24jan2011,0,1,EISENHOWER-W-3113,W,28.617228,348,12.160507,41.87414,-87.72112
25jan2011,23,2,EISENHOWER-E-3020,E,28.68535,816,28.446577,41.87377,-87.72299
25jan2011,23,2,EISENHOWER-W-3113,W,28.861906,732,25.36215,41.87414,-87.72112
25jan2011,22,2,EISENHOWER-E-3020,E,27.812456,876,31.496679,41.87377,-87.72299
25jan2011,22,2,EISENHOWER-W-3113,W,26.973309,1224,45.378193,41.87414,-87.72112
25jan2011,21,2,EISENHOWER-E-3020,E,28.467146,1092,38.360008,41.87377,-87.72299
25jan2011,21,2,EISENHOWER-W-3113,W,28.982874,1272,43.887985,41.87414,-87.72112
25jan2011,20,2,EISENHOWER-E-3020,E,29.456833,936,31.775311,41.87377,-87.72299
25jan2011,20,2,EISENHOWER-W-3113,W,27.722198,1284,46.316673,41.87414,-87.72112
25jan2011,19,2,EISENHOWER-E-3020,E,25.888529,1548,59.794823,41.87377,-87.72299
25jan2011,19,2,EISENHOWER-W-3113,W,27.927755,1428,51.131931,41.87414,-87.72112
25jan2011,18,2,EISENHOWER-E-3020,E,26.584824,1524,57.325939,41.87377,-87.72299
25jan2011,18,2,EISENHOWER-W-3113,W,26.663439,1608,60.307301,41.87414,-87.72112
25jan2011,17,2,EISENHOWER-E-3020,E,25.825512,1668,64.587296,41.87377,-87.72299
25jan2011,17,2,EISENHOWER-W-3113,W,11.674738,1620,138.76114,41.87414,-87.72112
25jan2011,16,2,EISENHOWER-E-3020,E,26.109211,1740,66.64315,41.87377,-87.72299
25jan2011,16,2,EISENHOWER-W-3113,W,26.095142,1848,70.81778,41.87414,-87.72112
25jan2011,15,2,EISENHOWER-E-3020,E,28.249786,1536,54.372093,41.87377,-87.72299
25jan2011,15,2,EISENHOWER-W-3113,W,27.891151,1740,62.38538,41.87414,-87.72112
25jan2011,14,2,EISENHOWER-E-3020,E,27.711168,1380,49.799416,41.87377,-87.72299
25jan2011,14,2,EISENHOWER-W-3113,W,27.962755,1644,58.792492,41.87414,-87.72112
25jan2011,13,2,EISENHOWER-E-3020,E,27.439869,1464,53.353024,41.87377,-87.72299
25jan2011,13,2,EISENHOWER-W-3113,W,28.867643,1656,57.365265,41.87414,-87.72112
25jan2011,12,2,EISENHOWER-E-3020,E,27.789639,1416,50.954243,41.87377,-87.72299
25jan2011,12,2,EISENHOWER-W-3113,W,28.945305,1344,46.4324,41.87414,-87.72112
25jan2011,11,2,EISENHOWER-E-3020,E,26.074724,1428,54.765682,41.87377,-87.72299
25jan2011,11,2,EISENHOWER-W-3113,W,29.317436,1320,45.024403,41.87414,-87.72112
25jan2011,10,2,EISENHOWER-E-3020,E,25.219952,1716,68.041367,41.87377,-87.72299
25jan2011,10,2,EISENHOWER-W-3113,W,30.26184,1140,37.671207,41.87414,-87.72112
25jan2011,9,2,EISENHOWER-E-3020,E,19.863928,2076,104.51105,41.87377,-87.72299
25jan2011,9,2,EISENHOWER-W-3113,W,28.382172,1272,44.816868,41.87414,-87.72112
25jan2011,8,2,EISENHOWER-E-3020,E,19.27709,1992,103.3351,41.87377,-87.72299
25jan2011,8,2,EISENHOWER-W-3113,W,8.207528,1500,182.75905,41.87414,-87.72112
25jan2011,7,2,EISENHOWER-E-3020,E,24.435186,1992,81.52179,41.87377,-87.72299
25jan2011,7,2,EISENHOWER-W-3113,W,29.36367,1824,62.117577,41.87414,-87.72112
25jan2011,6,2,EISENHOWER-E-3020,E,27.995771,1416,50.579067,41.87377,-87.72299
25jan2011,6,2,EISENHOWER-W-3113,W,32.272175,1044,32.34985,41.87414,-87.72112
25jan2011,5,2,EISENHOWER-E-3020,E,29.851883,540,18.089312,41.87377,-87.72299
25jan2011,5,2,EISENHOWER-W-3113,W,31.650394,456,14.407404,41.87414,-87.72112
25jan2011,4,2,EISENHOWER-E-3020,E,29.74937,180,6.0505481,41.87377,-87.72299
25jan2011,4,2,EISENHOWER-W-3113,W,31.085806,204,6.5624804,41.87414,-87.72112
25jan2011,3,2,EISENHOWER-E-3020,E,31.880564,144,4.5168586,41.87377,-87.72299
25jan2011,3,2,EISENHOWER-W-3113,W,24.901445,168,6.7465963,41.87414,-87.72112
25jan2011,2,2,EISENHOWER-E-3020,E,29.47026,132,4.4790916,41.87377,-87.72299
25jan2011,2,2,EISENHOWER-W-3113,W,33.00835,180,5.4531655,41.87414,-87.72112
25jan2011,1,2,EISENHOWER-E-3020,E,28.46891,240,8.4302492,41.87377,-87.72299
25jan2011,1,2,EISENHOWER-W-3113,W,30.87009,252,8.1632414,41.87414,-87.72112
25jan2011,0,2,EISENHOWER-E-3020,E,28.015963,444,15.848107,41.87377,-87.72299
25jan2011,0,2,EISENHOWER-W-3113,W,29.614378,540,18.234386,41.87414,-87.72112
26jan2011,23,3,EISENHOWER-E-3020,E,29.147371,720,24.702057,41.87377,-87.72299
26jan2011,23,3,EISENHOWER-W-3113,W,28.636604,1428,49.866249,41.87414,-87.72112
26jan2011,22,3,EISENHOWER-E-3020,E,27.338585,1032,37.748844,41.87377,-87.72299
26jan2011,22,3,EISENHOWER-W-3113,W,28.867329,996,34.502674,41.87414,-87.72112
26jan2011,21,3,EISENHOWER-E-3020,E,28.140524,1020,36.246658,41.87377,-87.72299
26jan2011,21,3,EISENHOWER-W-3113,W,27.81347,1128,40.555889,41.87414,-87.72112
26jan2011,20,3,EISENHOWER-E-3020,E,28.795067,1296,45.00771,41.87377,-87.72299
26jan2011,20,3,EISENHOWER-W-3113,W,28.572435,1380,48.298298,41.87414,-87.72112
26jan2011,19,3,EISENHOWER-E-3020,E,25.68248,1716,66.815979,41.87377,-87.72299
26jan2011,19,3,EISENHOWER-W-3113,W,21.990028,1752,79.672478,41.87414,-87.72112
26jan2011,18,3,EISENHOWER-E-3020,E,25.107195,1548,61.655632,41.87377,-87.72299
26jan2011,18,3,EISENHOWER-W-3113,W,10.059145,1488,147.92509,41.87414,-87.72112
26jan2011,17,3,EISENHOWER-E-3020,E,24.862366,1608,64.676064,41.87377,-87.72299
26jan2011,17,3,EISENHOWER-W-3113,W,5.963249,1152,193.18327,41.87414,-87.72112
26jan2011,16,3,EISENHOWER-E-3020,E,25.517794,1572,61.604073,41.87377,-87.72299
26jan2011,16,3,EISENHOWER-W-3113,W,9.596033,1524,158.81563,41.87414,-87.72112
26jan2011,15,3,EISENHOWER-E-3020,E,26.252563,1692,64.450851,41.87377,-87.72299
26jan2011,15,3,EISENHOWER-W-3113,W,26.45306,1896,71.674126,41.87414,-87.72112
26jan2011,14,3,EISENHOWER-E-3020,E,26.977558,1308,48.484745,41.87377,-87.72299
26jan2011,14,3,EISENHOWER-W-3113,W,28.142738,1452,51.594128,41.87414,-87.72112
26jan2011,13,3,EISENHOWER-E-3020,E,27.021557,1344,49.738068,41.87377,-87.72299
26jan2011,13,3,EISENHOWER-W-3113,W,27.673151,1416,51.168732,41.87414,-87.72112
26jan2011,12,3,EISENHOWER-E-3020,E,27.130531,1332,49.095982,41.87377,-87.72299
26jan2011,12,3,EISENHOWER-W-3113,W,27.218111,1356,49.819767,41.87414,-87.72112
26jan2011,11,3,EISENHOWER-E-3020,E,26.936598,1608,59.695736,41.87377,-87.72299
26jan2011,11,3,EISENHOWER-W-3113,W,28.353401,1344,47.401722,41.87414,-87.72112
26jan2011,10,3,EISENHOWER-E-3020,E,26.057158,1668,64.013123,41.87377,-87.72299
26jan2011,10,3,EISENHOWER-W-3113,W,28.619102,1224,42.768639,41.87414,-87.72112
26jan2011,9,3,EISENHOWER-E-3020,E,19.905602,1992,100.07233,41.87377,-87.72299
26jan2011,9,3,EISENHOWER-W-3113,W,30.951792,1308,42.259266,41.87414,-87.72112
26jan2011,8,3,EISENHOWER-E-3020,E,19.998968,2172,108.60561,41.87377,-87.72299
26jan2011,8,3,EISENHOWER-W-3113,W,28.79626,1680,58.340908,41.87414,-87.72112
26jan2011,7,3,EISENHOWER-E-3020,E,24.855656,2124,85.453384,41.87377,-87.72299
26jan2011,7,3,EISENHOWER-W-3113,W,29.15801,1644,56.38245,41.87414,-87.72112
26jan2011,6,3,EISENHOWER-E-3020,E,28.124197,1308,46.507996,41.87377,-87.72299
26jan2011,6,3,EISENHOWER-W-3113,W,31.008087,888,28.637691,41.87414,-87.72112
26jan2011,5,3,EISENHOWER-E-3020,E,29.411905,624,21.215899,41.87377,-87.72299
26jan2011,5,3,EISENHOWER-W-3113,W,31.900736,372,11.661173,41.87414,-87.72112
26jan2011,4,3,EISENHOWER-E-3020,E,27.945324,300,10.735249,41.87377,-87.72299
26jan2011,4,3,EISENHOWER-W-3113,W,28.086782,276,9.8266869,41.87414,-87.72112
26jan2011,3,3,EISENHOWER-E-3020,E,34.56525,144,4.1660337,41.87377,-87.72299
26jan2011,3,3,EISENHOWER-W-3113,W,31.446882,132,4.1975546,41.87414,-87.72112
26jan2011,2,3,EISENHOWER-E-3020,E,27.572462,120,4.3521686,41.87377,-87.72299
26jan2011,2,3,EISENHOWER-W-3113,W,29.304335,324,11.056385,41.87414,-87.72112
26jan2011,1,3,EISENHOWER-E-3020,E,30.477814,252,8.2683096,41.87377,-87.72299
26jan2011,1,3,EISENHOWER-W-3113,W,29.323257,348,11.867713,41.87414,-87.72112
26jan2011,0,3,EISENHOWER-E-3020,E,29.403746,432,14.692005,41.87377,-87.72299
26jan2011,0,3,EISENHOWER-W-3113,W,28.96603,684,23.613867,41.87414,-87.72112
27jan2011,23,4,EISENHOWER-E-3020,E,28.732151,864,30.070843,41.87377,-87.72299
27jan2011,23,4,EISENHOWER-W-3113,W,29.645248,912,30.763784,41.87414,-87.72112
27jan2011,22,4,EISENHOWER-E-3020,E,27.984455,996,35.591187,41.87377,-87.72299
27jan2011,22,4,EISENHOWER-W-3113,W,28.734444,1296,45.102665,41.87414,-87.72112
27jan2011,21,4,EISENHOWER-E-3020,E,27.851986,1056,37.914711,41.87377,-87.72299
27jan2011,21,4,EISENHOWER-W-3113,W,29.590933,996,33.658958,41.87414,-87.72112
27jan2011,20,4,EISENHOWER-E-3020,E,28.568487,1176,41.164238,41.87377,-87.72299
27jan2011,20,4,EISENHOWER-W-3113,W,27.982952,1356,48.458076,41.87414,-87.72112
27jan2011,19,4,EISENHOWER-E-3020,E,26.305815,1548,58.846306,41.87377,-87.72299
27jan2011,19,4,EISENHOWER-W-3113,W,28.864185,1344,46.562893,41.87414,-87.72112
27jan2011,18,4,EISENHOWER-E-3020,E,25.14787,1872,74.439705,41.87377,-87.72299
27jan2011,18,4,EISENHOWER-W-3113,W,13.460508,1524,113.22009,41.87414,-87.72112
27jan2011,17,4,EISENHOWER-E-3020,E,24.070435,1824,75.777611,41.87377,-87.72299
27jan2011,17,4,EISENHOWER-W-3113,W,15.012249,1572,104.71449,41.87414,-87.72112
27jan2011,16,4,EISENHOWER-E-3020,E,25.52447,1428,55.946312,41.87377,-87.72299
27jan2011,16,4,EISENHOWER-W-3113,W,24.763695,1788,72.202469,41.87414,-87.72112
27jan2011,15,4,EISENHOWER-E-3020,E,27.402689,1572,57.366634,41.87377,-87.72299
27jan2011,15,4,EISENHOWER-W-3113,W,26.584137,1680,63.195583,41.87414,-87.72112
27jan2011,14,4,EISENHOWER-E-3020,E,26.02943,1392,53.477928,41.87377,-87.72299
27jan2011,14,4,EISENHOWER-W-3113,W,26.97542,1608,59.609821,41.87414,-87.72112
27jan2011,13,4,EISENHOWER-E-3020,E,27.165829,1224,45.056602,41.87377,-87.72299
27jan2011,13,4,EISENHOWER-W-3113,W,26.780636,1428,53.322109,41.87414,-87.72112
27jan2011,12,4,EISENHOWER-E-3020,E,22.91253,1524,66.513824,41.87377,-87.72299
27jan2011,12,4,EISENHOWER-W-3113,W,26.870077,1260,46.892311,41.87414,-87.72112
27jan2011,11,4,EISENHOWER-E-3020,E,24.035217,1440,59.912086,41.87377,-87.72299
27jan2011,11,4,EISENHOWER-W-3113,W,27.067755,1332,49.209843,41.87414,-87.72112
27jan2011,10,4,EISENHOWER-E-3020,E,23.768103,1716,72.197601,41.87377,-87.72299
27jan2011,10,4,EISENHOWER-W-3113,W,28.730352,1272,44.273735,41.87414,-87.72112
27jan2011,9,4,EISENHOWER-E-3020,E,14.278416,1824,127.74526,41.87377,-87.72299
27jan2011,9,4,EISENHOWER-W-3113,W,28.171583,1368,48.55957,41.87414,-87.72112
27jan2011,8,4,EISENHOWER-E-3020,E,17.91302,2028,113.21374,41.87377,-87.72299
27jan2011,8,4,EISENHOWER-W-3113,W,7.32477,1464,199.86975,41.87414,-87.72112
27jan2011,7,4,EISENHOWER-E-3020,E,15.256517,1428,93.599342,41.87377,-87.72299
27jan2011,7,4,EISENHOWER-W-3113,W,26.580538,1608,60.495388,41.87414,-87.72112
27jan2011,6,4,EISENHOWER-E-3020,E,27.053032,1452,53.672356,41.87377,-87.72299
27jan2011,6,4,EISENHOWER-W-3113,W,29.315681,924,31.518967,41.87414,-87.72112
27jan2011,5,4,EISENHOWER-E-3020,E,29.478563,552,18.725471,41.87377,-87.72299
27jan2011,5,4,EISENHOWER-W-3113,W,33.39102,420,12.578232,41.87414,-87.72112
27jan2011,4,4,EISENHOWER-E-3020,E,31.475765,108,3.4312112,41.87377,-87.72299
27jan2011,4,4,EISENHOWER-W-3113,W,34.451054,168,4.8764834,41.87414,-87.72112
27jan2011,3,4,EISENHOWER-E-3020,E,28.244278,132,4.6735129,41.87377,-87.72299
27jan2011,3,4,EISENHOWER-W-3113,W,27.733456,180,6.490356,41.87414,-87.72112
27jan2011,2,4,EISENHOWER-E-3020,E,30.46748,108,3.5447631,41.87377,-87.72299
27jan2011,2,4,EISENHOWER-W-3113,W,31.486774,168,5.3355737,41.87414,-87.72112
27jan2011,1,4,EISENHOWER-E-3020,E,29.56013,192,6.4952354,41.87377,-87.72299
27jan2011,1,4,EISENHOWER-W-3113,W,29.381441,336,11.43579,41.87414,-87.72112
